date,factor,quantile,mean_forward_return
2023-09-19,volatility_60,1,-0.03821022766498143
2023-09-19,volatility_60,2,0.006276514801763125
2023-09-19,volatility_60,3,0.022740550182293054
2023-09-19,volatility_60,4,-0.013794141337887075
2023-09-19,volatility_60,5,0.02298730401881234
2023-09-20,volatility_60,1,-0.026373280647448927
2023-09-20,volatility_60,2,0.0301078153159417
2023-09-20,volatility_60,3,-0.011665555609994493
2023-09-20,volatility_60,4,0.045172562476834155
2023-09-20,volatility_60,5,-0.037241541535332434
2023-09-21,volatility_60,1,-0.02932719316945004
2023-09-21,volatility_60,2,-0.007992440804188261
2023-09-21,volatility_60,3,0.018934057579646613
2023-09-21,volatility_60,4,0.031881248713120036
2023-09-21,volatility_60,5,-0.013495672319128349
2023-09-22,volatility_60,1,-0.011847067011867232
2023-09-22,volatility_60,2,-0.01861913681279288
2023-09-22,volatility_60,3,0.018908047761396637
2023-09-22,volatility_60,4,0.02586391007229759
2023-09-22,volatility_60,5,-0.014305754009034121
2023-09-25,volatility_60,1,-0.0013334931607225323
2023-09-25,volatility_60,2,0.006252569422217337
2023-09-25,volatility_60,3,-0.017025295207310297
2023-09-25,volatility_60,4,0.05095992577322775
2023-09-25,volatility_60,5,-0.03885370682741226
2023-09-26,volatility_60,1,0.021687015584688753
2023-09-26,volatility_60,2,-0.0191424506794762
2023-09-26,volatility_60,3,-0.022419159907485407
2023-09-26,volatility_60,4,0.03833022547851448
2023-09-26,volatility_60,5,-0.018455630476241623
2023-09-27,volatility_60,1,-0.0008294869381346368
2023-09-27,volatility_60,2,-0.008053655999975172
2023-09-27,volatility_60,3,-0.017222197022202478
2023-09-27,volatility_60,4,0.017056160603525362
2023-09-27,volatility_60,5,0.00904917935678693
2023-09-28,volatility_60,1,0.01649221517354684
2023-09-28,volatility_60,2,-0.01644687268359272
2023-09-28,volatility_60,3,0.013647133526656608
2023-09-28,volatility_60,4,-0.011702333713503744
2023-09-28,volatility_60,5,-0.0019901423031069895
2023-09-29,volatility_60,1,0.02013879957180752
2023-09-29,volatility_60,2,-0.0017378886420359556
2023-09-29,volatility_60,3,0.010369868117910176
2023-09-29,volatility_60,4,-0.018902771038769264
2023-09-29,volatility_60,5,-0.009868008008912476
2023-10-02,volatility_60,1,0.025449561032085233
2023-10-02,volatility_60,2,-0.017903303020005812
2023-10-02,volatility_60,3,-0.003714486588522359
2023-10-02,volatility_60,4,-0.0062212458368344214
2023-10-02,volatility_60,5,0.0023894744132773593
2023-10-03,volatility_60,1,-0.008855486614601428
2023-10-03,volatility_60,2,-0.020669317015743406
2023-10-03,volatility_60,3,0.014577778730747303
2023-10-03,volatility_60,4,-0.0007296714063734014
2023-10-03,volatility_60,5,0.015676696305970926
2023-10-04,volatility_60,1,0.00729351168949064
2023-10-04,volatility_60,2,0.016160935255576915
2023-10-04,volatility_60,3,-0.040493353359841854
2023-10-04,volatility_60,4,-0.01834133912699467
2023-10-04,volatility_60,5,0.035380245541768975
2023-10-05,volatility_60,1,-0.015648614778707423
2023-10-05,volatility_60,2,0.018987415716935144
2023-10-05,volatility_60,3,-0.050325792744586303
2023-10-05,volatility_60,4,0.01434392325513585
2023-10-05,volatility_60,5,0.032643068551222745
2023-10-06,volatility_60,1,-0.03136979434288887
2023-10-06,volatility_60,2,0.040179575489307805
2023-10-06,volatility_60,3,-0.03940978000391735
2023-10-06,volatility_60,4,-0.007172015551904699
2023-10-06,volatility_60,5,0.03777201440940311
2023-10-09,volatility_60,1,-0.03984137359689356
2023-10-09,volatility_60,2,0.015280627508807917
2023-10-09,volatility_60,3,0.025036932370269868
2023-10-09,volatility_60,4,-0.03308361270659267
2023-10-09,volatility_60,5,0.032607426424408434
2023-10-10,volatility_60,1,-0.012397441082804939
2023-10-10,volatility_60,2,0.0054456114469926264
2023-10-10,volatility_60,3,0.035030096121254795
2023-10-10,volatility_60,4,-0.059498106298043474
2023-10-10,volatility_60,5,0.03141983981260099
2023-10-11,volatility_60,1,-0.0207360558202904
2023-10-11,volatility_60,2,0.02073816346473558
2023-10-11,volatility_60,3,0.004213368238701463
2023-10-11,volatility_60,4,-0.03627334209056968
2023-10-11,volatility_60,5,0.03205786620742304
2023-10-12,volatility_60,1,0.010215332470488569
2023-10-12,volatility_60,2,0.0014597464074594495
2023-10-12,volatility_60,3,-0.024239032730452345
2023-10-12,volatility_60,4,0.03045847088193522
2023-10-12,volatility_60,5,-0.017894517029430887
2023-10-13,volatility_60,1,0.01618940087342301
2023-10-13,volatility_60,2,-0.009216470320321923
2023-10-13,volatility_60,3,0.059429252819256914
2023-10-13,volatility_60,4,-0.057287196714289126
2023-10-13,volatility_60,5,-0.00911498665806888
2023-10-16,volatility_60,1,0.026614629993185514
2023-10-16,volatility_60,2,0.016323991446153794
2023-10-16,volatility_60,3,-0.002298674419782565
2023-10-16,volatility_60,4,-0.014973555392831094
2023-10-16,volatility_60,5,-0.025666391626725647
2023-10-17,volatility_60,1,0.018565719070662554
2023-10-17,volatility_60,2,0.03514701348770903
2023-10-17,volatility_60,3,-0.0032860513552260377
2023-10-17,volatility_60,4,-0.028857027386309034
2023-10-17,volatility_60,5,-0.021569653816836523
2023-10-18,volatility_60,1,0.015246395711675784
2023-10-18,volatility_60,2,-0.01168229441686831
2023-10-18,volatility_60,3,0.022820505812500655
2023-10-18,volatility_60,4,0.012123204359351311
2023-10-18,volatility_60,5,-0.03850781146665945
2023-10-19,volatility_60,1,-0.006673081286229711
2023-10-19,volatility_60,2,-0.018209754509129684
2023-10-19,volatility_60,3,0.06307199818756823
2023-10-19,volatility_60,4,-0.018891600518419295
2023-10-19,volatility_60,5,-0.01929756187378954
2023-10-20,volatility_60,1,-0.002358723762695091
2023-10-20,volatility_60,2,0.031904559985445766
2023-10-20,volatility_60,3,-0.022238714756858027
2023-10-20,volatility_60,4,0.010108979655517755
2023-10-20,volatility_60,5,-0.017416101121410413
2023-10-23,volatility_60,1,-0.021095977921176734
2023-10-23,volatility_60,2,0.03265133435263079
2023-10-23,volatility_60,3,0.02655216720924375
2023-10-23,volatility_60,4,0.0011361329546956123
2023-10-23,volatility_60,5,-0.03924365659539342
2023-10-24,volatility_60,1,-0.017106365708178205
2023-10-24,volatility_60,2,0.016588995711580998
2023-10-24,volatility_60,3,0.004138830026307815
2023-10-24,volatility_60,4,0.004875755674628213
2023-10-24,volatility_60,5,-0.008497215704338822
2023-10-25,volatility_60,1,0.014702440569439746
2023-10-25,volatility_60,2,-0.01052000903131024
2023-10-25,volatility_60,3,0.015513832215749356
2023-10-25,volatility_60,4,0.010895249609864254
2023-10-25,volatility_60,5,-0.03059151336374312
2023-10-26,volatility_60,1,0.007511553744925237
2023-10-26,volatility_60,2,0.0040955317676685254
2023-10-26,volatility_60,3,0.03974574214276422
2023-10-26,volatility_60,4,0.0038523476065201456
2023-10-26,volatility_60,5,-0.055205175261878126
2023-10-27,volatility_60,1,0.02517894791521945
2023-10-27,volatility_60,2,0.0012080718674688413
2023-10-27,volatility_60,3,0.030236155425592978
2023-10-27,volatility_60,4,-0.011472264922736185
2023-10-27,volatility_60,5,-0.04515091028554509
2023-10-30,volatility_60,1,0.06335919797323623
2023-10-30,volatility_60,2,-0.005983744344084673
2023-10-30,volatility_60,3,0.0007301869779271948
2023-10-30,volatility_60,4,-0.0035669016762881617
2023-10-30,volatility_60,5,-0.0545387389307906
2023-10-31,volatility_60,1,0.04429590243500767
2023-10-31,volatility_60,2,-0.0006336284153711444
2023-10-31,volatility_60,3,-0.012725743240667962
2023-10-31,volatility_60,4,0.005567149195211986
2023-10-31,volatility_60,5,-0.03650367997418055
2023-11-01,volatility_60,1,0.02300164774066836
2023-11-01,volatility_60,2,0.011787331639924613
2023-11-01,volatility_60,3,-0.0019405271775439076
2023-11-01,volatility_60,4,0.01594195774977579
2023-11-01,volatility_60,5,-0.04879040995282487
2023-11-02,volatility_60,1,0.05103875809805175
2023-11-02,volatility_60,2,0.01146728712971229
2023-11-02,volatility_60,3,-0.01075769193584225
2023-11-02,volatility_60,4,-0.018151508442782793
2023-11-02,volatility_60,5,-0.033596844849138996
2023-11-03,volatility_60,1,0.03155544618242958
2023-11-03,volatility_60,2,-0.024562010264501256
2023-11-03,volatility_60,3,0.010719861405854202
2023-11-03,volatility_60,4,-0.0034983395165026684
2023-11-03,volatility_60,5,-0.014214957807279861
2023-11-06,volatility_60,1,-0.015960087210315478
2023-11-06,volatility_60,2,0.030167443348433264
2023-11-06,volatility_60,3,0.003848933309683354
2023-11-06,volatility_60,4,-0.031825162477132046
2023-11-06,volatility_60,5,0.013768873029330907
2023-11-07,volatility_60,1,-0.00044921455284190406
2023-11-07,volatility_60,2,-0.023304422142253135
2023-11-07,volatility_60,3,0.04287732985780575
2023-11-07,volatility_60,4,-0.018771802121033784
2023-11-07,volatility_60,5,-0.00035189104167691887
2023-11-08,volatility_60,1,-0.02004537807889504
2023-11-08,volatility_60,2,0.014940245061198093
2023-11-08,volatility_60,3,-0.011400953284249317
2023-11-08,volatility_60,4,-0.014831042906933246
2023-11-08,volatility_60,5,0.031337129208879516
2023-11-09,volatility_60,1,-0.024142680766663115
2023-11-09,volatility_60,2,0.003189813618378754
2023-11-09,volatility_60,3,-0.021196740956692127
2023-11-09,volatility_60,4,0.0064332053659317615
2023-11-09,volatility_60,5,0.03571640273904472
2023-11-10,volatility_60,1,-0.03048120923681199
2023-11-10,volatility_60,2,0.01020779985594042
2023-11-10,volatility_60,3,-0.02570282861025943
2023-11-10,volatility_60,4,0.024363566887096767
2023-11-10,volatility_60,5,0.021612671104034233
2023-11-13,volatility_60,1,-0.03946787405369735
2023-11-13,volatility_60,2,-0.017697416074237984
2023-11-13,volatility_60,3,-0.029344524242757367
2023-11-13,volatility_60,4,0.03854781179069404
2023-11-13,volatility_60,5,0.04796200257999865
2023-11-14,volatility_60,1,-0.022320239556203124
2023-11-14,volatility_60,2,-0.028831469664035738
2023-11-14,volatility_60,3,0.016952336128773317
2023-11-14,volatility_60,4,0.023527259187134532
2023-11-14,volatility_60,5,0.010672113904331017
2023-11-15,volatility_60,1,0.0005733093698095711
2023-11-15,volatility_60,2,-0.012038823497757999
2023-11-15,volatility_60,3,0.010216296402245563
2023-11-15,volatility_60,4,0.01760684619668538
2023-11-15,volatility_60,5,-0.01635762847098251
2023-11-16,volatility_60,1,-0.021284070475291517
2023-11-16,volatility_60,2,0.003114995230576678
2023-11-16,volatility_60,3,-0.004404572317306954
2023-11-16,volatility_60,4,0.03197597465746871
2023-11-16,volatility_60,5,-0.009402327095446916
2023-11-17,volatility_60,1,-0.03489675487328495
2023-11-17,volatility_60,2,0.0397118055038689
2023-11-17,volatility_60,3,-0.0069339494695464295
2023-11-17,volatility_60,4,0.001164063431205696
2023-11-17,volatility_60,5,0.0009548354077567808
2023-11-20,volatility_60,1,-0.015005579683538349
2023-11-20,volatility_60,2,0.038091087100045364
2023-11-20,volatility_60,3,0.007287795323604553
2023-11-20,volatility_60,4,-0.026928923288088182
2023-11-20,volatility_60,5,-0.0034443794520233814
2023-11-21,volatility_60,1,-0.023361013910183692
2023-11-21,volatility_60,2,0.03374935975220411
2023-11-21,volatility_60,3,0.0419359819851825
2023-11-21,volatility_60,4,-0.05020933574919262
2023-11-21,volatility_60,5,-0.0021149920780103026
2023-11-22,volatility_60,1,-0.023460344326785378
2023-11-22,volatility_60,2,0.00899473171387729
2023-11-22,volatility_60,3,0.06420157748157299
2023-11-22,volatility_60,4,-0.028847214575281478
2023-11-22,volatility_60,5,-0.02088875029338342
2023-11-23,volatility_60,1,-0.005664219277360138
2023-11-23,volatility_60,2,0.07381230213313664
2023-11-23,volatility_60,3,-0.009610853684123045
2023-11-23,volatility_60,4,-0.03483260625991983
2023-11-23,volatility_60,5,-0.02370462291173362
2023-11-24,volatility_60,1,0.001331019024298774
2023-11-24,volatility_60,2,-0.034007404322849044
2023-11-24,volatility_60,3,0.07215987088087628
2023-11-24,volatility_60,4,-0.030863322683271965
2023-11-24,volatility_60,5,-0.00862016289905404
2023-11-27,volatility_60,1,-0.0008927456176908294
2023-11-27,volatility_60,2,-0.03426735928875842
2023-11-27,volatility_60,3,0.0650750488242892
2023-11-27,volatility_60,4,-0.00041970780945422767
2023-11-27,volatility_60,5,-0.02949523610838574
2023-11-28,volatility_60,1,-0.012382637670077055
2023-11-28,volatility_60,2,0.02276445333672341
2023-11-28,volatility_60,3,-0.022651569479512003
2023-11-28,volatility_60,4,0.04251676379423999
2023-11-28,volatility_60,5,-0.03024700998137434
2023-11-29,volatility_60,1,-0.004110444985092811
2023-11-29,volatility_60,2,0.028509728175511416
2023-11-29,volatility_60,3,-0.001212339495343417
2023-11-29,volatility_60,4,-0.005361728336260398
2023-11-29,volatility_60,5,-0.017825215358814796
2023-11-30,volatility_60,1,-0.023292865813980743
2023-11-30,volatility_60,2,0.04389653479213915
2023-11-30,volatility_60,3,0.02331445726900557
2023-11-30,volatility_60,4,-0.026992429329243426
2023-11-30,volatility_60,5,-0.016925696917920542
2023-12-01,volatility_60,1,-0.010736395357526641
2023-12-01,volatility_60,2,0.030767191324804696
2023-12-01,volatility_60,3,0.023168255664898205
2023-12-01,volatility_60,4,-0.009515463432383698
2023-12-01,volatility_60,5,-0.03368358819979257
2023-12-04,volatility_60,1,-0.007917884940895948
2023-12-04,volatility_60,2,0.03807390602691087
2023-12-04,volatility_60,3,-0.0007981554007662657
2023-12-04,volatility_60,4,-0.01997560141517561
2023-12-04,volatility_60,5,-0.009382264270073038
2023-12-05,volatility_60,1,-0.013520958566106977
2023-12-05,volatility_60,2,0.06412425520684928
2023-12-05,volatility_60,3,-0.013350272644593276
2023-12-05,volatility_60,4,-0.0422706735724095
2023-12-05,volatility_60,5,0.005017649576260486
2023-12-06,volatility_60,1,-0.031130691586631995
2023-12-06,volatility_60,2,0.06193326934262423
2023-12-06,volatility_60,3,-0.006405336555293061
2023-12-06,volatility_60,4,-0.022716826873387982
2023-12-06,volatility_60,5,-0.0016804143273111867
2023-12-07,volatility_60,1,-0.0187061056090271
2023-12-07,volatility_60,2,0.045938322035570384
2023-12-07,volatility_60,3,-0.026454091544419654
2023-12-07,volatility_60,4,-0.010507222992666453
2023-12-07,volatility_60,5,0.009729098110542823
2023-12-08,volatility_60,1,-0.022715088361051503
2023-12-08,volatility_60,2,0.028427734491823023
2023-12-08,volatility_60,3,0.0030492629451734504
2023-12-08,volatility_60,4,-0.006541459171287943
2023-12-08,volatility_60,5,-0.0022204499046570188
2023-12-11,volatility_60,1,-0.023620214034084774
2023-12-11,volatility_60,2,0.03359101507692473
2023-12-11,volatility_60,3,0.011762865430534276
2023-12-11,volatility_60,4,-0.020474482449648237
2023-12-11,volatility_60,5,-0.0012591840237260003
2023-12-12,volatility_60,1,-0.00870912096635491
2023-12-12,volatility_60,2,0.026085464738228356
2023-12-12,volatility_60,3,0.020003465343158874
2023-12-12,volatility_60,4,-0.015449595647995041
2023-12-12,volatility_60,5,-0.021930213467037284
2023-12-13,volatility_60,1,0.0470939193024615
2023-12-13,volatility_60,2,-0.001796397034429395
2023-12-13,volatility_60,3,0.014072875931648701
2023-12-13,volatility_60,4,-0.02299392005718119
2023-12-13,volatility_60,5,-0.0363764781424996
2023-12-14,volatility_60,1,0.06540319631017252
2023-12-14,volatility_60,2,2.4213436693530654e-05
2023-12-14,volatility_60,3,-0.003976327708151352
2023-12-14,volatility_60,4,-0.019442960317814596
2023-12-14,volatility_60,5,-0.042008121720900106
2023-12-15,volatility_60,1,0.036494356397691344
2023-12-15,volatility_60,2,0.020672701819162545
2023-12-15,volatility_60,3,-0.0073763215637736995
2023-12-15,volatility_60,4,-0.016823390934787005
2023-12-15,volatility_60,5,-0.03296734571829317
2023-12-18,volatility_60,1,0.032209593492828016
2023-12-18,volatility_60,2,0.02372993117586695
2023-12-18,volatility_60,3,0.01180285107186927
2023-12-18,volatility_60,4,-0.012873541482885241
2023-12-18,volatility_60,5,-0.054868834257678994
2023-12-19,volatility_60,1,0.030870945832935606
2023-12-19,volatility_60,2,0.032726756173020025
2023-12-19,volatility_60,3,0.0020251983622625695
2023-12-19,volatility_60,4,-0.018753622563227976
2023-12-19,volatility_60,5,-0.046869277804990214
2023-12-20,volatility_60,1,0.015803969614673608
2023-12-20,volatility_60,2,-0.010107679838200169
2023-12-20,volatility_60,3,0.01403123404413269
2023-12-20,volatility_60,4,0.0027526709233381824
2023-12-20,volatility_60,5,-0.022480194743944318
2023-12-21,volatility_60,1,0.0020679902916948545
2023-12-21,volatility_60,2,0.003232369655884415
2023-12-21,volatility_60,3,0.006199583150319099
2023-12-21,volatility_60,4,0.005789269745603787
2023-12-21,volatility_60,5,-0.017289212843502155
2023-12-22,volatility_60,1,-0.007209695179815256
2023-12-22,volatility_60,2,0.009143816640907776
2023-12-22,volatility_60,3,-0.0067457197802575294
2023-12-22,volatility_60,4,-0.014799557053690703
2023-12-22,volatility_60,5,0.019611155372855717
2023-12-25,volatility_60,1,-0.020217393237016046
2023-12-25,volatility_60,2,0.01655604420662138
2023-12-25,volatility_60,3,-0.024022831054983984
2023-12-25,volatility_60,4,-0.02193889405956262
2023-12-25,volatility_60,5,0.04962307414494127
2023-12-26,volatility_60,1,-0.009854868818076068
2023-12-26,volatility_60,2,-0.0102209817778951
2023-12-26,volatility_60,3,0.012643413831424144
2023-12-26,volatility_60,4,-0.027083402763938724
2023-12-26,volatility_60,5,0.03451583952848575
2023-12-27,volatility_60,1,-0.012617605958759125
2023-12-27,volatility_60,2,0.019648697471736344
2023-12-27,volatility_60,3,0.024841900721515577
2023-12-27,volatility_60,4,-0.04554544046620731
2023-12-27,volatility_60,5,0.01367244823171452
2023-12-28,volatility_60,1,-0.01947613403862508
2023-12-28,volatility_60,2,0.04151983824708849
2023-12-28,volatility_60,3,0.026237178712102904
2023-12-28,volatility_60,4,-0.016857246900961187
2023-12-28,volatility_60,5,-0.03142363601960513
2023-12-29,volatility_60,1,-0.036631024405297447
2023-12-29,volatility_60,2,0.016514838817450007
2023-12-29,volatility_60,3,0.06839873878525352
2023-12-29,volatility_60,4,0.0012337350048502796
2023-12-29,volatility_60,5,-0.04951628820225637
2024-01-01,volatility_60,1,-0.029269051699399473
2024-01-01,volatility_60,2,0.020361581027461717
2024-01-01,volatility_60,3,0.049154076634232824
2024-01-01,volatility_60,4,0.014041244507652817
2024-01-01,volatility_60,5,-0.054287850469947885
2024-01-02,volatility_60,1,-0.035000335728220054
2024-01-02,volatility_60,2,0.025187171769523543
2024-01-02,volatility_60,3,0.013194988339026523
2024-01-02,volatility_60,4,0.03751273020215715
2024-01-02,volatility_60,5,-0.04089455458248717
2024-01-03,volatility_60,1,-0.03254452152739654
2024-01-03,volatility_60,2,0.008542647870579146
2024-01-03,volatility_60,3,0.009328192301496584
2024-01-03,volatility_60,4,0.0461129746846586
2024-01-03,volatility_60,5,-0.03143929332933779
2024-01-04,volatility_60,1,0.011114153640878078
2024-01-04,volatility_60,2,-0.04483089809632208
2024-01-04,volatility_60,3,0.0031012310206063216
2024-01-04,volatility_60,4,0.025154419014440363
2024-01-04,volatility_60,5,0.005461094420397317
2024-01-05,volatility_60,1,0.030246335197065585
2024-01-05,volatility_60,2,-0.02690853417310758
2024-01-05,volatility_60,3,0.006739966202676681
2024-01-05,volatility_60,4,-0.005201093499038755
2024-01-05,volatility_60,5,-0.004876673727595936
2024-01-08,volatility_60,1,0.0012698986901458417
2024-01-08,volatility_60,2,-0.018475229396896532
2024-01-08,volatility_60,3,0.02142455360886716
2024-01-08,volatility_60,4,-0.006453098272997372
2024-01-08,volatility_60,5,0.0022338753708808987
2024-01-09,volatility_60,1,-0.0033975481502713026
2024-01-09,volatility_60,2,-0.02394004854248153
2024-01-09,volatility_60,3,0.02739904336605067
2024-01-09,volatility_60,4,0.0030661938341166265
2024-01-09,volatility_60,5,-0.003127640507414464
2024-01-10,volatility_60,1,-0.009038610263545133
2024-01-10,volatility_60,2,0.00028155447122452104
2024-01-10,volatility_60,3,0.03172990337791448
2024-01-10,volatility_60,4,-0.029814784804049588
2024-01-10,volatility_60,5,0.006841937218455718
2024-01-11,volatility_60,1,0.0011768601575827924
2024-01-11,volatility_60,2,-0.019998217747006927
2024-01-11,volatility_60,3,0.006283060828072741
2024-01-11,volatility_60,4,6.470021399919076e-05
2024-01-11,volatility_60,5,0.012473596547352207
2024-01-12,volatility_60,1,0.00016108305748476805
2024-01-12,volatility_60,2,-0.028785666561599012
2024-01-12,volatility_60,3,-0.01130302599578762
2024-01-12,volatility_60,4,0.018545405759048304
2024-01-12,volatility_60,5,0.021382203740853555
2024-01-15,volatility_60,1,-0.02757013005392528
2024-01-15,volatility_60,2,-0.001652935259233268
2024-01-15,volatility_60,3,0.01763533426403252
2024-01-15,volatility_60,4,-0.008511745960783468
2024-01-15,volatility_60,5,0.020099477009909494
2024-01-16,volatility_60,1,-0.03136184864328928
2024-01-16,volatility_60,2,-0.032494233873699485
2024-01-16,volatility_60,3,0.06953417612343848
2024-01-16,volatility_60,4,-0.015637304749029524
2024-01-16,volatility_60,5,0.009959211142579805
2024-01-17,volatility_60,1,-0.02918634217040722
2024-01-17,volatility_60,2,-0.03647218282345566
2024-01-17,volatility_60,3,0.06569991592138202
2024-01-17,volatility_60,4,-0.0020449143226581312
2024-01-17,volatility_60,5,0.002003523395138984
2024-01-18,volatility_60,1,-0.026626570817229755
2024-01-18,volatility_60,2,-0.02941790560862724
2024-01-18,volatility_60,3,0.004171832128847131
2024-01-18,volatility_60,4,0.06503163446570391
2024-01-18,volatility_60,5,-0.013158990168694052
2024-01-19,volatility_60,1,-0.009513902406133957
2024-01-19,volatility_60,2,-0.02106406417809279
2024-01-19,volatility_60,3,0.0069400068737653035
2024-01-19,volatility_60,4,0.037155230327748895
2024-01-19,volatility_60,5,-0.013517270617287448
2024-01-22,volatility_60,1,-0.0011750700556135245
2024-01-22,volatility_60,2,-0.046761732427608074
2024-01-22,volatility_60,3,0.018360670751506866
2024-01-22,volatility_60,4,0.035800238911935
2024-01-22,volatility_60,5,-0.006224107180220274
2024-01-23,volatility_60,1,-0.021168620360258704
2024-01-23,volatility_60,2,-0.02660443464274361
2024-01-23,volatility_60,3,0.006545097281265379
2024-01-23,volatility_60,4,0.02036806336477024
2024-01-23,volatility_60,5,0.020859894356966703
2024-01-24,volatility_60,1,-0.02026955346023425
2024-01-24,volatility_60,2,-0.012505705463991167
2024-01-24,volatility_60,3,-0.0011408354471336805
2024-01-24,volatility_60,4,0.0021480195266088027
2024-01-24,volatility_60,5,0.03176807484475029
2024-01-25,volatility_60,1,-0.0007784771904440838
2024-01-25,volatility_60,2,-0.04158420769807694
2024-01-25,volatility_60,3,0.015504601172142994
2024-01-25,volatility_60,4,-0.012630842997819448
2024-01-25,volatility_60,5,0.03948892671419748
2024-01-26,volatility_60,1,-0.004503048969579204
2024-01-26,volatility_60,2,-0.0008260006938376474
2024-01-26,volatility_60,3,0.003105315443945822
2024-01-26,volatility_60,4,-0.010271203750689184
2024-01-26,volatility_60,5,0.012494937970160214
2024-01-29,volatility_60,1,0.013061535754234944
2024-01-29,volatility_60,2,-0.007089608692517426
2024-01-29,volatility_60,3,-0.0027733034684439776
2024-01-29,volatility_60,4,-0.00286922824664323
2024-01-29,volatility_60,5,-0.00032939534663031095
2024-01-30,volatility_60,1,0.022258045405983994
2024-01-30,volatility_60,2,-0.016961691932535973
2024-01-30,volatility_60,3,0.006509659711396075
2024-01-30,volatility_60,4,-0.004595820602705724
2024-01-30,volatility_60,5,-0.007210192582138376
2024-01-31,volatility_60,1,-0.011210275157514347
2024-01-31,volatility_60,2,0.013403564120016066
2024-01-31,volatility_60,3,-0.003570047652670572
2024-01-31,volatility_60,4,-0.026408163977245623
2024-01-31,volatility_60,5,0.02778492266741448
2024-02-01,volatility_60,1,-0.008745138288964428
2024-02-01,volatility_60,2,0.004650879318859179
2024-02-01,volatility_60,3,-0.008220492093701993
2024-02-01,volatility_60,4,-0.014889721916999697
2024-02-01,volatility_60,5,0.027204472980806936
2024-02-02,volatility_60,1,-0.014472046512836598
2024-02-02,volatility_60,2,-0.0022305697691212614
2024-02-02,volatility_60,3,-0.024117790109736283
2024-02-02,volatility_60,4,-0.0255097036895107
2024-02-02,volatility_60,5,0.06633011008120485
2024-02-05,volatility_60,1,0.01071338953092791
2024-02-05,volatility_60,2,-0.004300936867737602
2024-02-05,volatility_60,3,-0.02977497183329777
2024-02-05,volatility_60,4,-0.0425817261618994
2024-02-05,volatility_60,5,0.06594424533200685
2024-02-06,volatility_60,1,0.027244839613278407
2024-02-06,volatility_60,2,-0.018971261352695654
2024-02-06,volatility_60,3,-0.05277105664596253
2024-02-06,volatility_60,4,-0.006053218839786753
2024-02-06,volatility_60,5,0.050550697225166544
2024-02-07,volatility_60,1,0.0494340849724136
2024-02-07,volatility_60,2,-0.023452374059539635
2024-02-07,volatility_60,3,-0.02554781368421287
2024-02-07,volatility_60,4,-0.03244269790144243
2024-02-07,volatility_60,5,0.03200880067278135
2024-02-08,volatility_60,1,0.05531296864276912
2024-02-08,volatility_60,2,-0.010112673464157685
2024-02-08,volatility_60,3,-0.001204056057878499
2024-02-08,volatility_60,4,-0.040701150466274275
2024-02-08,volatility_60,5,-0.003295088654458666
2024-02-09,volatility_60,1,0.0657941785232192
2024-02-09,volatility_60,2,-0.0060093629946514696
2024-02-09,volatility_60,3,-0.019327944297568157
2024-02-09,volatility_60,4,-0.04586086822480343
2024-02-09,volatility_60,5,0.005403996993803862
2024-02-12,volatility_60,1,0.0731298901118353
2024-02-12,volatility_60,2,-0.011547145243993695
2024-02-12,volatility_60,3,-0.009935685250334447
2024-02-12,volatility_60,4,-0.0493059315601197
2024-02-12,volatility_60,5,-0.0023411280573874538
2024-02-13,volatility_60,1,0.04873754331572973
2024-02-13,volatility_60,2,-0.007642477169907392
2024-02-13,volatility_60,3,-0.020457721269305992
2024-02-13,volatility_60,4,0.015626582045724213
2024-02-13,volatility_60,5,-0.03626392692224055
2024-02-14,volatility_60,1,0.039590320618165864
2024-02-14,volatility_60,2,-0.0018906943290319944
2024-02-14,volatility_60,3,0.008282817311947077
2024-02-14,volatility_60,4,-0.01619344329770006
2024-02-14,volatility_60,5,-0.029789000303380886
2024-02-15,volatility_60,1,0.043496750405819976
2024-02-15,volatility_60,2,-0.015438743231005126
2024-02-15,volatility_60,3,0.01344535937284498
2024-02-15,volatility_60,4,0.010134948882982452
2024-02-15,volatility_60,5,-0.051638315430642276
2024-02-16,volatility_60,1,-0.0028652859039432037
2024-02-16,volatility_60,2,0.020748882572966854
2024-02-16,volatility_60,3,0.01596275393663109
2024-02-16,volatility_60,4,-0.04875020105717594
2024-02-16,volatility_60,5,0.014903850451521192
2024-02-19,volatility_60,1,0.011962757743786866
2024-02-19,volatility_60,2,0.019514021881379694
2024-02-19,volatility_60,3,0.004858475052328349
2024-02-19,volatility_60,4,-0.04242099535055342
2024-02-19,volatility_60,5,0.006085740673058518
2024-02-20,volatility_60,1,0.03274872503055668
2024-02-20,volatility_60,2,0.04040645892889347
2024-02-20,volatility_60,3,-0.008577895960165472
2024-02-20,volatility_60,4,-0.05851429283837564
2024-02-20,volatility_60,5,-0.006062995160909045
2024-02-21,volatility_60,1,0.04749970604544232
2024-02-21,volatility_60,2,0.027063251814516378
2024-02-21,volatility_60,3,-0.010204518611748016
2024-02-21,volatility_60,4,-0.06938152014663326
2024-02-21,volatility_60,5,0.005023080898422594
2024-02-22,volatility_60,1,0.03188336380238419
2024-02-22,volatility_60,2,0.051528971292642084
2024-02-22,volatility_60,3,-0.022503672981549618
2024-02-22,volatility_60,4,-0.05071463786950261
2024-02-22,volatility_60,5,-0.010194024243974052
2024-02-23,volatility_60,1,0.014115539778564569
2024-02-23,volatility_60,2,0.06177131629374495
