theme,theme_group,symbol,name,reason,seed_rank,seed_weight,source_note,source,notes
mega_hot_free_market_extension,all_a_free,600243,*ST海华,free all-A stock list; theme inferred from public name keywords,3077,0.00032499187520311994,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600246,万通发展,free all-A stock list; theme inferred from public name keywords,3078,0.0003248862897985705,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,600248,陕建股份,free all-A stock list; theme inferred from public name keywords,3079,0.0003247807729782397,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600249,两面针,free all-A stock list; theme inferred from public name keywords,3080,0.0003246753246753247,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600250,南京商旅,free all-A stock list; theme inferred from public name keywords,3081,0.0003245699448231094,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600251,冠农股份,free all-A stock list; theme inferred from public name keywords,3082,0.0003244646333549643,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600252,中恒集团,free all-A stock list; theme inferred from public name keywords,3083,0.0003243593902043464,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600255,鑫科材料,free all-A stock list; theme inferred from public name keywords,3084,0.00032425421530479895,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600256,广汇能源,free all-A stock list; theme inferred from public name keywords,3085,0.00032414910858995135,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600257,大湖股份,free all-A stock list; theme inferred from public name keywords,3086,0.0003240440699935191,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600258,首旅酒店,free all-A stock list; theme inferred from public name keywords,3087,0.00032393909944930353,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,600259,中稀有色,free all-A stock list; theme inferred from public name keywords,3088,0.0003238341968911917,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600261,阳光照明,free all-A stock list; theme inferred from public name keywords,3089,0.0003237293622531564,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600262,北方股份,free all-A stock list; theme inferred from public name keywords,3090,0.00032362459546925567,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600265,*ST景谷,free all-A stock list; theme inferred from public name keywords,3091,0.00032351989647363315,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,600266,城建发展,free all-A stock list; theme inferred from public name keywords,3092,0.0003234152652005175,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600267,海正药业,free all-A stock list; theme inferred from public name keywords,3093,0.00032331070158422246,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
central_soe_high_dividend,all_a_free,600268,国电南自,free all-A stock list; theme inferred from public name keywords,3094,0.0003232062055591467,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600269,赣粤高速,free all-A stock list; theme inferred from public name keywords,3095,0.00032310177705977385,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
defense_ship_equipment,all_a_free,600271,航天信息,free all-A stock list; theme inferred from public name keywords,3096,0.00032299741602067185,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600272,开开实业,free all-A stock list; theme inferred from public name keywords,3097,0.00032289312237649337,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600273,嘉化能源,free all-A stock list; theme inferred from public name keywords,3098,0.00032278889606197545,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600276,恒瑞医药,free all-A stock list; theme inferred from public name keywords,3099,0.00032268473701193933,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600278,东方创业,free all-A stock list; theme inferred from public name keywords,3100,0.0003225806451612903,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600279,重庆港,free all-A stock list; theme inferred from public name keywords,3101,0.0003224766204450177,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600280,中央商场,free all-A stock list; theme inferred from public name keywords,3102,0.0003223726627981947,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600281,华阳新材,free all-A stock list; theme inferred from public name keywords,3103,0.0003222687721559781,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600282,南钢股份,free all-A stock list; theme inferred from public name keywords,3104,0.00032216494845360824,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600283,钱江水利,free all-A stock list; theme inferred from public name keywords,3105,0.00032206119162640903,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,600284,浦东建设,free all-A stock list; theme inferred from public name keywords,3106,0.0003219575016097875,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600285,羚锐制药,free all-A stock list; theme inferred from public name keywords,3107,0.000321853878339234,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600287,苏豪时尚,free all-A stock list; theme inferred from public name keywords,3108,0.00032175032175032174,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600288,大恒科技,free all-A stock list; theme inferred from public name keywords,3109,0.000321646831778707,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600289,ST信通,free all-A stock list; theme inferred from public name keywords,3110,0.0003215434083601286,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600292,电投水电,free all-A stock list; theme inferred from public name keywords,3111,0.0003214400514304082,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600293,三峡新材,free all-A stock list; theme inferred from public name keywords,3112,0.00032133676092544985,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600295,鄂尔多斯,free all-A stock list; theme inferred from public name keywords,3113,0.00032123353678124,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600298,安琪酵母,free all-A stock list; theme inferred from public name keywords,3114,0.0003211303789338471,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600299,安迪苏,free all-A stock list; theme inferred from public name keywords,3115,0.00032102728731942215,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600300,维维股份,free all-A stock list; theme inferred from public name keywords,3116,0.00032092426187419767,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,600301,华锡有色,free all-A stock list; theme inferred from public name keywords,3117,0.0003208213025344883,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600302,ST标准,free all-A stock list; theme inferred from public name keywords,3118,0.00032071840923669016,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600303,曙光股份,free all-A stock list; theme inferred from public name keywords,3119,0.0003206155819172812,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600305,恒顺醋业,free all-A stock list; theme inferred from public name keywords,3120,0.0003205128205128205,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600307,酒钢宏兴,free all-A stock list; theme inferred from public name keywords,3121,0.0003204101249599487,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600308,华泰股份,free all-A stock list; theme inferred from public name keywords,3122,0.00032030749519538755,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600309,万华化学,free all-A stock list; theme inferred from public name keywords,3123,0.0003202049311559398,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600310,广西能源,free all-A stock list; theme inferred from public name keywords,3124,0.0003201024327784891,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600312,平高电气,free all-A stock list; theme inferred from public name keywords,3125,0.00032,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600313,农发种业,free all-A stock list; theme inferred from public name keywords,3126,0.0003198976327575176,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600315,上海家化,free all-A stock list; theme inferred from public name keywords,3127,0.0003197953309881676,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
defense_ship_equipment,all_a_free,600316,洪都航空,free all-A stock list; theme inferred from public name keywords,3128,0.00031969309462915604,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
data_element_fintech_ai_app,all_a_free,600318,新力金融,free all-A stock list; theme inferred from public name keywords,3129,0.00031959092361776926,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600319,亚星化学,free all-A stock list; theme inferred from public name keywords,3130,0.0003194888178913738,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600320,振华重工,free all-A stock list; theme inferred from public name keywords,3131,0.00031938677738741617,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600322,津投城开,free all-A stock list; theme inferred from public name keywords,3132,0.00031928480204342275,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600323,瀚蓝环境,free all-A stock list; theme inferred from public name keywords,3133,0.0003191828917969997,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600325,华发股份,free all-A stock list; theme inferred from public name keywords,3134,0.0003190810465858328,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600326,西藏天路,free all-A stock list; theme inferred from public name keywords,3135,0.0003189792663476874,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600327,大东方,free all-A stock list; theme inferred from public name keywords,3136,0.00031887755102040814,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600328,中盐化工,free all-A stock list; theme inferred from public name keywords,3137,0.000318775900541919,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600329,达仁堂,free all-A stock list; theme inferred from public name keywords,3138,0.00031867431485022306,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600330,天通股份,free all-A stock list; theme inferred from public name keywords,3139,0.00031857279388340236,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600331,宏达股份,free all-A stock list; theme inferred from public name keywords,3140,0.0003184713375796178,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600332,白云山,free all-A stock list; theme inferred from public name keywords,3141,0.0003183699458771092,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
environmental_water_gas,all_a_free,600333,长春燃气,free all-A stock list; theme inferred from public name keywords,3142,0.00031826861871419476,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600335,国机汽车,free all-A stock list; theme inferred from public name keywords,3143,0.0003181673560292714,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600336,澳柯玛,free all-A stock list; theme inferred from public name keywords,3144,0.0003180661577608143,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600337,ST美克,free all-A stock list; theme inferred from public name keywords,3145,0.0003179650238473768,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600338,西藏珠峰,free all-A stock list; theme inferred from public name keywords,3146,0.0003178639542275906,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
construction_infrastructure,all_a_free,600339,中油工程,free all-A stock list; theme inferred from public name keywords,3147,0.00031776294884016526,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600340,*ST华幸,free all-A stock list; theme inferred from public name keywords,3148,0.0003176620076238882,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
defense_ship_equipment,all_a_free,600343,航天动力,free all-A stock list; theme inferred from public name keywords,3149,0.00031756113051762465,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600345,长江通信,free all-A stock list; theme inferred from public name keywords,3150,0.00031746031746031746,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600346,恒力石化,free all-A stock list; theme inferred from public name keywords,3151,0.00031735956839098697,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600348,华阳股份,free all-A stock list; theme inferred from public name keywords,3152,0.00031725888324873094,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600350,山东高速,free all-A stock list; theme inferred from public name keywords,3153,0.0003171582619727244,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
innovative_drug_medical_device,all_a_free,600351,亚宝药业,free all-A stock list; theme inferred from public name keywords,3154,0.0003170577045022194,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600352,浙江龙盛,free all-A stock list; theme inferred from public name keywords,3155,0.0003169572107765452,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600353,旭光电子,free all-A stock list; theme inferred from public name keywords,3156,0.0003168567807351077,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600354,敦煌种业,free all-A stock list; theme inferred from public name keywords,3157,0.0003167564143173899,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600356,恒丰纸业,free all-A stock list; theme inferred from public name keywords,3158,0.00031665611146295124,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600358,国旅联合,free all-A stock list; theme inferred from public name keywords,3159,0.00031655587211142766,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600359,新农开发,free all-A stock list; theme inferred from public name keywords,3160,0.00031645569620253165,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600360,华微电子,free all-A stock list; theme inferred from public name keywords,3161,0.00031635558367605187,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600361,创新新材,free all-A stock list; theme inferred from public name keywords,3162,0.00031625553447185326,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,600362,江西铜业,free all-A stock list; theme inferred from public name keywords,3163,0.0003161555485298767,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600363,联创光电,free all-A stock list; theme inferred from public name keywords,3164,0.0003160556257901391,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600365,ST通葡,free all-A stock list; theme inferred from public name keywords,3165,0.000315955766192733,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600366,宁波韵升,free all-A stock list; theme inferred from public name keywords,3166,0.0003158559696778269,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600367,红星发展,free all-A stock list; theme inferred from public name keywords,3167,0.00031575623618566466,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600368,五洲交通,free all-A stock list; theme inferred from public name keywords,3168,0.0003156565656565657,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
data_element_fintech_ai_app,all_a_free,600369,西南证券,free all-A stock list; theme inferred from public name keywords,3169,0.0003155569580309246,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600370,*ST三房,free all-A stock list; theme inferred from public name keywords,3170,0.0003154574132492114,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
agriculture_food_beverage,all_a_free,600371,万向德农,free all-A stock list; theme inferred from public name keywords,3171,0.000315357931251971,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
defense_ship_equipment,all_a_free,600372,中航机载,free all-A stock list; theme inferred from public name keywords,3172,0.00031525851197982345,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600373,XD中文传,free all-A stock list; theme inferred from public name keywords,3173,0.0003151591553734636,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600375,汉马科技,free all-A stock list; theme inferred from public name keywords,3174,0.000315059861373661,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600376,首开股份,free all-A stock list; theme inferred from public name keywords,3175,0.00031496062992125983,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600377,宁沪高速,free all-A stock list; theme inferred from public name keywords,3176,0.00031486146095717883,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600378,XD昊华科,free all-A stock list; theme inferred from public name keywords,3177,0.0003147623544224111,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600379,XD宝光股,free all-A stock list; theme inferred from public name keywords,3178,0.00031466331025802394,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600380,健康元,free all-A stock list; theme inferred from public name keywords,3179,0.00031456432840515884,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600381,*ST春天,free all-A stock list; theme inferred from public name keywords,3180,0.00031446540880503143,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600382,广东明珠,free all-A stock list; theme inferred from public name keywords,3181,0.00031436655139893113,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600383,金地集团,free all-A stock list; theme inferred from public name keywords,3182,0.00031426775612822125,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
data_element_fintech_ai_app,all_a_free,600386,北巴传媒,free all-A stock list; theme inferred from public name keywords,3183,0.00031416902293433867,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
environmental_water_gas,all_a_free,600388,龙净环保,free all-A stock list; theme inferred from public name keywords,3184,0.000314070351758794,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600389,江山股份,free all-A stock list; theme inferred from public name keywords,3185,0.0003139717425431711,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,600390,五矿资本,free all-A stock list; theme inferred from public name keywords,3186,0.00031387319522912746,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
ai_compute_semiconductor,all_a_free,600391,航发科技,free all-A stock list; theme inferred from public name keywords,3187,0.00031377470975839345,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600392,盛和资源,free all-A stock list; theme inferred from public name keywords,3188,0.0003136762860727729,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600395,盘江股份,free all-A stock list; theme inferred from public name keywords,3189,0.00031357792411414236,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600396,华电辽能,free all-A stock list; theme inferred from public name keywords,3190,0.00031347962382445143,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
metals_energy_metals,all_a_free,600397,江钨装备,free all-A stock list; theme inferred from public name keywords,3191,0.00031338138514572234,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600398,海澜之家,free all-A stock list; theme inferred from public name keywords,3192,0.0003132832080200501,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600399,抚顺特钢,free all-A stock list; theme inferred from public name keywords,3193,0.00031318509238960227,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600400,红豆股份,free all-A stock list; theme inferred from public name keywords,3194,0.00031308703819661864,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
power_solid_state_battery,all_a_free,600403,大有能源,free all-A stock list; theme inferred from public name keywords,3195,0.00031298904538341156,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600405,动力源,free all-A stock list; theme inferred from public name keywords,3196,0.00031289111389236547,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
central_soe_high_dividend,all_a_free,600406,国电南瑞,free all-A stock list; theme inferred from public name keywords,3197,0.00031279324366593683,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600408,安泰集团,free all-A stock list; theme inferred from public name keywords,3198,0.00031269543464665416,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600409,三友化工,free all-A stock list; theme inferred from public name keywords,3199,0.00031259768677711783,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600410,华胜天成,free all-A stock list; theme inferred from public name keywords,3200,0.0003125,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600415,小商品城,free all-A stock list; theme inferred from public name keywords,3201,0.00031240237425804435,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
mega_hot_free_market_extension,all_a_free,600416,湘电股份,free all-A stock list; theme inferred from public name keywords,3202,0.0003123048094940662,akshare_stock_info_a_code_name,akshare_stock_info_a_code_name,free all-A stock list; theme inferred from public name keywords
